,0.10,0.20,0.50,1.00,2.00,5.00,10.00,20.00
orb,0.60,1.20,7.62,21.04,43.49,68.14,82.36,93.39
torb,1.20,3.41,15.23,32.06,49.30,71.54,80.16,89.58
sift,0.20,1.20,9.42,23.65,46.49,68.54,82.36,89.38
tsift,1.60,3.21,17.23,35.07,57.11,78.36,86.37,94.59
spoint,0.00,0.40,7.40,17.40,30.40,46.20,56.00,66.40
tspoint,0.40,1.20,7.00,16.60,28.60,39.00,47.00,53.80
sphorb,0.80,3.01,18.44,38.08,58.32,76.75,88.98,94.79
