,0.10,0.20,0.50,1.00,2.00,5.00,10.00,20.00
orb,0.00,0.50,2.00,5.25,13.25,27.00,41.50,55.25
torb,0.75,1.00,5.25,13.75,25.25,39.00,53.25,66.75
sift,0.25,0.25,3.28,8.84,20.20,37.37,52.27,65.40
tsift,0.26,1.28,7.16,22.25,45.78,65.47,75.19,82.35
spoint,0.00,0.50,5.78,14.82,27.14,37.69,42.21,47.49
tspoint,0.25,0.75,5.01,11.53,27.82,43.11,50.13,55.39
sphorb,0.00,1.00,4.75,17.00,37.25,52.75,62.25,70.00
