,0.10,0.20,0.50,1.00,2.00,5.00,10.00,20.00
orb,0.00,0.50,3.25,9.25,21.25,42.75,60.00,81.50
torb,0.25,1.50,10.25,21.75,47.50,75.25,87.00,92.00
sift,0.00,1.01,4.29,13.89,33.08,61.62,79.29,89.39
tsift,0.26,0.77,10.49,30.18,58.82,85.93,93.61,97.70
spoint,0.50,6.03,25.38,41.46,55.28,66.83,70.60,75.88
tspoint,1.00,4.01,19.80,45.61,67.92,80.20,84.46,85.96
sphorb,0.00,1.25,12.75,32.50,60.00,87.00,94.50,96.50
